Age,CommuteDistance,EnglishEducation,EnglishOccupation,Gender,GeographyKey,HouseOwnerFlag,MaritalStatus,NumberCarsOwned,NumberChildrenAtHome,Region,TotalChildren,YearlyIncome,,,,,,,,,,,,,,,
58,5-10 Miles,High School,Professional,M,132,0,M,4,4,Europe,3,120000,,,,,,,,,,,,,,,
58,5-10 Miles,High School,Professional,F,147,0,M,4,4,Europe,3,120000,,,,,,,,,,,,,,,
59,0-1 Miles,Partial College,Professional,F,242,0,S,3,4,Europe,3,130000,,,,,,,,,,,,,,,
60,10+ Miles,Partial College,Professional,M,223,1,M,4,4,Europe,3,110000,,,,,,,,,,,,,,,
60,0-1 Miles,Partial College,Professional,F,178,1,M,3,4,Europe,3,130000,,,,,,,,,,,,,,,
60,5-10 Miles,High School,Professional,F,276,1,M,2,4,Europe,3,170000,,,,,,,,,,,,,,,
83,5-10 Miles,High School,Professional,M,50,0,S,2,0,North America,4,30000,,,,,,,,,,,,,,,
83,2-5 Miles,Graduate Degree,Management,M,335,1,S,1,0,North America,3,90000,,,,,,,,,,,,,,,
82,1-2 Miles,Graduate Degree,Management,M,69,1,M,2,0,North America,2,60000,,,,,,,,,,,,,,,
82,5-10 Miles,Graduate Degree,Management,M,612,1,M,2,0,North America,4,70000,,,,,,,,,,,,,,,
82,5-10 Miles,Graduate Degree,Management,M,612,1,M,2,0,North America,4,70000,,,,,,,,,,,,,,,
81,5-10 Miles,Graduate Degree,Management,F,626,1,M,2,0,North America,4,70000,,,,,,,,,,,,,,,
82,2-5 Miles,Graduate Degree,Management,F,345,1,S,4,2,North America,1,120000,,,,,,,,,,,,,,,
82,2-5 Miles,Graduate Degree,Management,M,352,1,M,4,2,North America,1,120000,,,,,,,,,,,,,,,
50,2-5 Miles,Partial College,Professional,F,548,1,M,4,1,North America,4,100000,,,,,,,,,,,,,,,
50,2-5 Miles,Bachelors,Management,F,302,1,M,3,2,North America,2,110000,,,,,,,,,,,,,,,
50,0-1 Miles,Graduate Degree,Management,F,359,1,M,1,2,North America,1,130000,,,,,,,,,,,,,,,
51,0-1 Miles,Bachelors,Management,F,60,1,M,0,3,North America,4,80000,,,,,,,,,,,,,,,
51,2-5 Miles,Partial College,Professional,F,612,1,M,3,5,North America,5,90000,,,,,,,,,,,,,,,
51,0-1 Miles,Partial College,Professional,M,618,0,S,3,5,North America,5,90000,,,,,,,,,,,,,,,
51,0-1 Miles,Partial College,Professional,F,623,1,M,3,5,North America,5,90000,,,,,,,,,,,,,,,
51,5-10 Miles,Partial College,Professional,F,632,0,S,1,0,North America,0,90000,,,,,,,,,,,,,,,
50,2-5 Miles,Partial College,Professional,M,302,1,S,4,2,North America,4,120000,,,,,,,,,,,,,,,
51,1-2 Miles,Graduate Degree,Management,F,312,1,M,2,2,North America,2,130000,,,,,,,,,,,,,,,
50,0-1 Miles,Graduate Degree,Management,M,314,1,M,2,2,North America,2,130000,,,,,,,,,,,,,,,
51,0-1 Miles,Graduate Degree,Management,M,334,1,M,3,2,North America,2,130000,,,,,,,,,,,,,,,
51,1-2 Miles,Bachelors,Management,F,360,0,S,4,0,North America,2,150000,,,,,,,,,,,,,,,
58,5-10 Miles,Partial College,Professional,F,300,1,S,0,3,North America,4,70000,,,,,,,,,,,,,,,
58,10+ Miles,Partial College,Professional,M,331,1,M,0,1,North America,2,90000,,,,,,,,,,,,,,,
81,5-10 Miles,Graduate Degree,Management,M,609,1,M,2,0,North America,2,50000,,,,,,,,,,,,,,,
81,0-1 Miles,Graduate Degree,Management,F,310,1,M,2,0,North America,4,80000,,,,,,,,,,,,,,,
51,2-5 Miles,Partial College,Professional,F,49,1,M,2,3,North America,4,80000,,,,,,,,,,,,,,,
52,0-1 Miles,Partial College,Professional,M,62,1,M,2,3,North America,4,80000,,,,,,,,,,,,,,,
52,10+ Miles,Partial College,Professional,M,614,0,S,1,0,North America,0,90000,,,,,,,,,,,,,,,
52,10+ Miles,Partial College,Professional,F,616,1,M,1,0,North America,0,90000,,,,,,,,,,,,,,,
52,10+ Miles,Partial College,Professional,M,626,1,M,1,0,North America,0,90000,,,,,,,,,,,,,,,
51,5-10 Miles,Bachelors,Management,F,301,1,S,4,2,North America,4,110000,,,,,,,,,,,,,,,
53,1-2 Miles,Partial College,Professional,M,612,1,M,4,4,North America,5,90000,,,,,,,,,,,,,,,
52,1-2 Miles,Bachelors,Management,M,299,1,M,2,3,North America,1,110000,,,,,,,,,,,,,,,
53,1-2 Miles,Bachelors,Management,F,307,1,M,2,3,North America,1,110000,,,,,,,,,,,,,,,
53,2-5 Miles,Partial College,Professional,M,322,0,M,4,3,North America,1,120000,,,,,,,,,,,,,,,
53,2-5 Miles,Graduate Degree,Management,M,374,1,M,4,0,North America,0,170000,,,,,,,,,,,,,,,
54,5-10 Miles,Partial College,Professional,M,49,0,M,3,4,North America,5,70000,,,,,,,,,,,,,,,
53,2-5 Miles,Bachelors,Management,F,301,1,M,3,3,North America,1,110000,,,,,,,,,,,,,,,
54,0-1 Miles,Bachelors,Management,F,315,1,M,1,3,North America,1,130000,,,,,,,,,,,,,,,
54,2-5 Miles,Bachelors,Management,F,334,1,M,3,3,North America,1,130000,,,,,,,,,,,,,,,
54,2-5 Miles,Bachelors,Management,F,335,1,M,3,3,North America,1,130000,,,,,,,,,,,,,,,
53,0-1 Miles,Partial College,Professional,M,361,0,S,3,2,North America,1,150000,,,,,,,,,,,,,,,
60,1-2 Miles,High School,Professional,M,632,0,S,2,0,North America,2,60000,,,,,,,,,,,,,,,
60,1-2 Miles,High School,Professional,M,618,0,M,2,0,North America,2,60000,,,,,,,,,,,,,,,
61,5-10 Miles,Partial High School,Skilled Manual,F,311,1,S,2,0,North America,2,80000,,,,,,,,,,,,,,,
79,5-10 Miles,Graduate Degree,Management,F,616,1,S,2,0,North America,2,50000,,,,,,,,,,,,,,,
80,5-10 Miles,Graduate Degree,Management,M,301,1,S,2,0,North America,4,70000,,,,,,,,,,,,,,,
80,1-2 Miles,Graduate Degree,Management,M,307,1,M,2,0,North America,4,70000,,,,,,,,,,,,,,,
79,1-2 Miles,Graduate Degree,Management,M,301,1,M,2,0,North America,4,70000,,,,,,,,,,,,,,,
55,1-2 Miles,Partial College,Professional,M,54,0,M,3,4,North America,5,80000,,,,,,,,,,,,,,,
55,5-10 Miles,Partial College,Professional,M,607,1,M,4,4,North America,5,80000,,,,,,,,,,,,,,,
54,1-2 Miles,High School,Professional,M,539,0,S,3,3,North America,4,90000,,,,,,,,,,,,,,,
54,1-2 Miles,High School,Professional,F,614,0,S,3,3,North America,4,90000,,,,,,,,,,,,,,,
55,5-10 Miles,Partial College,Professional,F,547,1,M,0,3,North America,0,100000,,,,,,,,,,,,,,,
55,2-5 Miles,Partial College,Professional,M,307,0,M,4,3,North America,3,110000,,,,,,,,,,,,,,,
55,2-5 Miles,Partial College,Professional,M,312,0,M,4,3,North America,3,110000,,,,,,,,,,,,,,,
60,5-10 Miles,Partial High School,Skilled Manual,M,314,1,M,2,0,North America,2,80000,,,,,,,,,,,,,,,
61,1-2 Miles,High School,Professional,M,546,0,M,2,0,North America,2,60000,,,,,,,,,,,,,,,
61,5-10 Miles,High School,Professional,F,536,1,S,2,0,North America,2,60000,,,,,,,,,,,,,,,
62,5-10 Miles,Graduate Degree,Management,F,360,1,S,2,0,North America,3,70000,,,,,,,,,,,,,,,
62,1-2 Miles,Graduate Degree,Management,F,626,0,S,2,0,North America,3,70000,,,,,,,,,,,,,,,
62,5-10 Miles,Graduate Degree,Management,F,626,1,S,2,0,North America,3,70000,,,,,,,,,,,,,,,
62,5-10 Miles,Graduate Degree,Management,M,632,1,S,2,0,North America,3,70000,,,,,,,,,,,,,,,
61,1-2 Miles,Graduate Degree,Management,F,618,0,S,2,0,North America,3,70000,,,,,,,,,,,,,,,
61,1-2 Miles,Graduate Degree,Management,F,632,0,S,2,0,North America,3,70000,,,,,,,,,,,,,,,
61,5-10 Miles,Graduate Degree,Management,M,51,1,M,2,0,North America,3,60000,,,,,,,,,,,,,,,
62,5-10 Miles,Partial College,Professional,F,548,0,S,2,0,North America,3,40000,,,,,,,,,,,,,,,
62,1-2 Miles,Partial College,Professional,F,614,0,S,2,0,North America,3,40000,,,,,,,,,,,,,,,
78,1-2 Miles,Graduate Degree,Management,F,348,0,M,2,0,North America,4,70000,,,,,,,,,,,,,,,
78,5-10 Miles,Graduate Degree,Management,F,325,1,M,2,0,North America,4,80000,,,,,,,,,,,,,,,
77,5-10 Miles,Bachelors,Management,M,612,1,M,2,0,North America,5,90000,,,,,,,,,,,,,,,
77,5-10 Miles,Bachelors,Management,F,611,1,M,2,0,North America,5,90000,,,,,,,,,,,,,,,
77,5-10 Miles,Graduate Degree,Management,M,314,1,S,3,4,North America,2,120000,,,,,,,,,,,,,,,
76,1-2 Miles,Bachelors,Management,M,325,1,M,2,0,North America,5,90000,,,,,,,,,,,,,,,
76,5-10 Miles,Bachelors,Management,M,637,1,S,2,0,North America,5,90000,,,,,,,,,,,,,,,
76,0-1 Miles,Bachelors,Management,M,300,1,M,4,3,North America,2,130000,,,,,,,,,,,,,,,
75,5-10 Miles,Bachelors,Management,M,301,1,M,2,0,North America,5,90000,,,,,,,,,,,,,,,
75,5-10 Miles,Bachelors,Management,M,55,1,M,2,0,North America,5,90000,,,,,,,,,,,,,,,
75,5-10 Miles,Bachelors,Management,M,311,1,S,2,0,North America,5,90000,,,,,,,,,,,,,,,
75,2-5 Miles,Graduate Degree,Management,M,59,1,M,1,4,North America,2,110000,,,,,,,,,,,,,,,
47,1-2 Miles,Partial College,Skilled Manual,F,63,1,M,2,4,North America,4,90000,,,,,,,,,,,,,,,
52,0-1 Miles,Graduate Degree,Manual,F,153,1,S,0,0,Europe,1,10000,,,,,,,,,,,,,,,
53,0-1 Miles,Graduate Degree,Clerical,F,261,1,M,0,0,Europe,1,20000,,,,,,,,,,,,,,,
54,0-1 Miles,Bachelors,Manual,F,269,1,M,0,0,Europe,1,10000,,,,,,,,,,,,,,,
54,0-1 Miles,Bachelors,Manual,F,120,1,M,0,0,Europe,1,10000,,,,,,,,,,,,,,,
53,0-1 Miles,Graduate Degree,Clerical,M,204,1,M,0,0,Europe,1,20000,,,,,,,,,,,,,,,
53,0-1 Miles,Bachelors,Manual,M,273,1,M,0,0,Europe,1,10000,,,,,,,,,,,,,,,
54,0-1 Miles,Graduate Degree,Clerical,M,154,1,M,0,0,Europe,1,20000,,,,,,,,,,,,,,,
54,0-1 Miles,Graduate Degree,Clerical,M,202,1,S,0,0,Europe,1,20000,,,,,,,,,,,,,,,
79,0-1 Miles,Graduate Degree,Clerical,F,192,1,M,0,0,Europe,1,10000,,,,,,,,,,,,,,,
79,0-1 Miles,Graduate Degree,Clerical,M,236,1,M,0,0,Europe,1,20000,,,,,,,,,,,,,,,
53,0-1 Miles,Graduate Degree,Clerical,M,191,1,M,0,0,Europe,5,30000,,,,,,,,,,,,,,,
56,0-1 Miles,Bachelors,Manual,M,264,1,M,0,0,Europe,1,10000,,,,,,,,,,,,,,,
58,0-1 Miles,Partial College,Manual,F,262,1,M,0,0,Europe,1,10000,,,,,,,,,,,,,,,
58,0-1 Miles,Partial College,Manual,F,224,1,S,0,0,Europe,1,10000,,,,,,,,,,,,,,,
60,0-1 Miles,Partial College,Manual,F,196,1,S,1,0,Europe,2,10000,,,,,,,,,,,,,,,
59,0-1 Miles,Partial College,Manual,M,156,1,M,1,0,Europe,2,10000,,,,,,,,,,,,,,,
59,0-1 Miles,Partial College,Manual,M,151,1,M,1,0,Europe,2,10000,,,,,,,,,,,,,,,
61,2-5 Miles,Partial College,Manual,F,134,1,M,1,0,Europe,2,10000,,,,,,,,,,,,,,,
78,0-1 Miles,Graduate Degree,Clerical,F,265,1,M,0,0,Europe,1,30000,,,,,,,,,,,,,,,
76,0-1 Miles,Bachelors,Clerical,F,253,1,S,0,0,Europe,1,20000,,,,,,,,,,,,,,,
75,0-1 Miles,Partial College,Manual,M,222,1,M,1,0,Europe,2,10000,,,,,,,,,,,,,,,
74,0-1 Miles,Bachelors,Clerical,F,271,1,S,0,0,Europe,1,30000,,,,,,,,,,,,,,,
73,0-1 Miles,Partial College,Manual,F,119,1,M,0,0,Europe,1,20000,,,,,,,,,,,,,,,
72,0-1 Miles,Graduate Degree,Clerical,M,275,1,M,0,0,Europe,1,40000,,,,,,,,,,,,,,,
35,2-5 Miles,Partial College,Manual,M,6,0,S,1,0,Pacific,0,10000,,,,,,,,,,,,,,,
36,2-5 Miles,Partial College,Manual,M,21,0,S,1,0,Pacific,0,10000,,,,,,,,,,,,,,,
36,0-1 Miles,Partial College,Manual,F,2,0,S,1,0,Pacific,0,10000,,,,,,,,,,,,,,,
37,0-1 Miles,Partial College,Manual,M,7,0,S,1,0,Pacific,0,10000,,,,,,,,,,,,,,,
37,2-5 Miles,Partial College,Manual,M,26,1,S,1,0,Pacific,0,10000,,,,,,,,,,,,,,,
38,0-1 Miles,High School,Manual,F,10,1,M,2,0,Pacific,0,10000,,,,,,,,,,,,,,,
37,0-1 Miles,High School,Manual,M,33,0,M,2,0,Pacific,0,10000,,,,,,,,,,,,,,,
37,0-1 Miles,High School,Manual,M,35,0,S,2,0,Pacific,0,10000,,,,,,,,,,,,,,,
35,2-5 Miles,High School,Manual,F,34,0,S,0,1,Pacific,1,10000,,,,,,,,,,,,,,,
36,1-2 Miles,High School,Manual,F,29,0,S,0,1,Pacific,1,10000,,,,,,,,,,,,,,,
35,0-1 Miles,Bachelors,Clerical,F,37,1,M,0,0,Pacific,0,20000,,,,,,,,,,,,,,,
36,0-1 Miles,Bachelors,Clerical,M,12,1,M,0,0,Pacific,0,20000,,,,,,,,,,,,,,,
36,1-2 Miles,High School,Manual,M,26,0,S,0,1,Pacific,1,10000,,,,,,,,,,,,,,,
37,0-1 Miles,Bachelors,Clerical,F,29,0,M,0,0,Pacific,0,20000,,,,,,,,,,,,,,,
37,0-1 Miles,Bachelors,Clerical,F,38,1,M,0,0,Pacific,0,20000,,,,,,,,,,,,,,,
37,0-1 Miles,Bachelors,Clerical,F,26,1,M,0,0,Pacific,0,20000,,,,,,,,,,,,,,,
37,0-1 Miles,Bachelors,Clerical,F,20,1,S,0,0,Pacific,0,20000,,,,,,,,,,,,,,,
71,0-1 Miles,Bachelors,Clerical,F,135,1,M,0,0,Europe,1,30000,,,,,,,,,,,,,,,
72,0-1 Miles,Bachelors,Clerical,M,162,1,S,0,0,Europe,1,30000,,,,,,,,,,,,,,,
72,0-1 Miles,Bachelors,Clerical,M,240,1,M,0,0,Europe,1,30000,,,,,,,,,,,,,,,
72,0-1 Miles,Graduate Degree,Clerical,M,268,1,S,0,0,Europe,1,40000,,,,,,,,,,,,,,,
54,0-1 Miles,Graduate Degree,Clerical,M,161,1,M,0,0,Europe,4,30000,,,,,,,,,,,,,,,
55,2-5 Miles,High School,Manual,F,184,0,S,1,1,Europe,1,10000,,,,,,,,,,,,,,,
55,2-5 Miles,High School,Manual,M,214,1,M,1,1,Europe,1,10000,,,,,,,,,,,,,,,
56,1-2 Miles,Partial College,Manual,M,175,1,S,1,0,Europe,2,20000,,,,,,,,,,,,,,,
56,2-5 Miles,Partial College,Manual,F,249,1,M,1,0,Europe,2,20000,,,,,,,,,,,,,,,
57,2-5 Miles,Partial College,Manual,M,189,1,M,1,0,Europe,2,20000,,,,,,,,,,,,,,,
55,0-1 Miles,Graduate Degree,Clerical,F,206,1,M,0,0,Europe,3,30000,,,,,,,,,,,,,,,
54,0-1 Miles,Bachelors,Clerical,F,211,1,M,0,0,Europe,3,30000,,,,,,,,,,,,,,,
55,0-1 Miles,Bachelors,Clerical,M,279,1,S,0,0,Europe,3,30000,,,,,,,,,,,,,,,
54,0-1 Miles,Bachelors,Clerical,F,127,1,M,0,0,Europe,3,30000,,,,,,,,,,,,,,,
56,0-1 Miles,Graduate Degree,Clerical,F,238,1,S,0,0,Europe,3,40000,,,,,,,,,,,,,,,
56,0-1 Miles,Graduate Degree,Clerical,M,279,1,M,0,0,Europe,3,40000,,,,,,,,,,,,,,,
45,2-5 Miles,High School,Manual,M,130,0,S,1,1,Europe,1,10000,,,,,,,,,,,,,,,
44,2-5 Miles,High School,Manual,F,208,0,S,1,1,Europe,1,10000,,,,,,,,,,,,,,,
44,0-1 Miles,High School,Manual,F,135,1,S,0,2,Europe,2,10000,,,,,,,,,,,,,,,
45,0-1 Miles,High School,Manual,M,131,1,S,0,2,Europe,2,10000,,,,,,,,,,,,,,,
46,0-1 Miles,High School,Manual,M,182,1,S,0,2,Europe,2,10000,,,,,,,,,,,,,,,
45,0-1 Miles,High School,Manual,M,259,1,S,0,2,Europe,2,10000,,,,,,,,,,,,,,,
44,0-1 Miles,Bachelors,Clerical,F,118,1,S,0,0,Europe,0,30000,,,,,,,,,,,,,,,
45,0-1 Miles,High School,Manual,M,175,0,M,1,2,Europe,2,10000,,,,,,,,,,,,,,,
46,0-1 Miles,Partial College,Manual,F,197,0,S,1,0,Europe,0,20000,,,,,,,,,,,,,,,
46,0-1 Miles,Bachelors,Clerical,M,261,1,S,0,0,Europe,0,30000,,,,,,,,,,,,,,,
46,0-1 Miles,Bachelors,Clerical,F,202,1,S,0,0,Europe,1,30000,,,,,,,,,,,,,,,
46,0-1 Miles,Graduate Degree,Clerical,M,251,1,S,0,0,Europe,0,40000,,,,,,,,,,,,,,,
46,0-1 Miles,Graduate Degree,Clerical,F,204,1,M,0,0,Europe,0,40000,,,,,,,,,,,,,,,
45,0-1 Miles,Graduate Degree,Clerical,F,183,1,M,0,0,Europe,0,40000,,,,,,,,,,,,,,,
46,0-1 Miles,Graduate Degree,Clerical,F,179,1,S,0,0,Europe,0,40000,,,,,,,,,,,,,,,
63,0-1 Miles,Partial College,Manual,F,133,0,S,2,0,Europe,3,10000,,,,,,,,,,,,,,,
63,0-1 Miles,Partial College,Manual,F,143,0,S,2,0,Europe,3,10000,,,,,,,,,,,,,,,
63,2-5 Miles,Partial College,Manual,F,199,1,M,1,0,Europe,2,20000,,,,,,,,,,,,,,,
63,0-1 Miles,Partial College,Manual,M,170,1,M,1,0,Europe,2,20000,,,,,,,,,,,,,,,
62,0-1 Miles,High School,Manual,M,257,0,M,2,1,Europe,2,10000,,,,,,,,,,,,,,,
47,0-1 Miles,High School,Manual,F,208,1,S,1,2,Europe,2,10000,,,,,,,,,,,,,,,
47,2-5 Miles,Partial College,Manual,M,201,1,M,0,1,Europe,1,20000,,,,,,,,,,,,,,,
61,2-5 Miles,Partial College,Professional,M,121,0,M,1,2,Europe,3,80000,,,,,,,,,,,,,,,
61,10+ Miles,Partial College,Professional,F,121,1,S,1,2,Europe,4,80000,,,,,,,,,,,,,,,
61,2-5 Miles,Partial College,Professional,F,238,0,M,1,2,Europe,4,80000,,,,,,,,,,,,,,,
61,10+ Miles,Partial College,Professional,M,241,1,S,1,2,Europe,4,80000,,,,,,,,,,,,,,,
71,10+ Miles,Partial College,Professional,M,127,0,S,2,0,Europe,5,90000,,,,,,,,,,,,,,,
70,2-5 Miles,Partial High School,Skilled Manual,F,185,1,M,4,1,Europe,3,60000,,,,,,,,,,,,,,,
70,10+ Miles,High School,Professional,F,222,1,M,2,1,Europe,5,70000,,,,,,,,,,,,,,,
70,10+ Miles,Partial College,Professional,M,160,0,S,2,0,Europe,5,90000,,,,,,,,,,,,,,,
70,0-1 Miles,Graduate Degree,Management,M,273,1,M,4,4,Europe,3,150000,,,,,,,,,,,,,,,
69,10+ Miles,Bachelors,Management,M,189,1,M,4,3,Europe,2,100000,,,,,,,,,,,,,,,
69,5-10 Miles,Bachelors,Management,F,172,1,M,4,4,Europe,3,110000,,,,,,,,,,,,,,,
69,5-10 Miles,Bachelors,Management,M,268,1,M,3,4,Europe,4,170000,,,,,,,,,,,,,,,
60,2-5 Miles,Partial College,Professional,F,147,0,M,1,2,Europe,4,80000,,,,,,,,,,,,,,,
61,10+ Miles,Partial College,Professional,F,164,1,M,2,2,Europe,4,80000,,,,,,,,,,,,,,,
61,10+ Miles,High School,Professional,F,184,1,M,2,2,Europe,4,90000,,,,,,,,,,,,,,,
61,10+ Miles,Bachelors,Management,M,156,1,M,4,4,Europe,3,110000,,,,,,,,,,,,,,,
61,10+ Miles,Partial College,Professional,F,168,1,M,2,5,Europe,2,110000,,,,,,,,,,,,,,,
62,10+ Miles,Bachelors,Management,F,173,1,S,2,5,Europe,2,120000,,,,,,,,,,,,,,,
63,10+ Miles,Partial College,Professional,M,218,1,M,2,1,Europe,4,80000,,,,,,,,,,,,,,,
63,10+ Miles,High School,Professional,F,155,1,M,2,1,Europe,4,90000,,,,,,,,,,,,,,,
62,10+ Miles,Partial College,Professional,M,120,1,M,2,5,Europe,4,110000,,,,,,,,,,,,,,,
64,10+ Miles,High School,Professional,F,206,1,M,2,2,Europe,4,80000,,,,,,,,,,,,,,,
64,2-5 Miles,High School,Professional,M,224,0,M,2,2,Europe,5,80000,,,,,,,,,,,,,,,
64,0-1 Miles,Partial College,Professional,M,274,1,M,4,5,Europe,5,170000,,,,,,,,,,,,,,,
65,10+ Miles,Partial College,Management,F,168,1,S,4,4,Europe,3,100000,,,,,,,,,,,,,,,
64,10+ Miles,Partial College,Management,F,273,0,M,4,5,Europe,3,160000,,,,,,,,,,,,,,,
65,10+ Miles,High School,Management,M,190,1,M,3,1,Europe,4,90000,,,,,,,,,,,,,,,
65,0-1 Miles,High School,Management,F,162,1,M,4,5,Europe,4,130000,,,,,,,,,,,,,,,
67,5-10 Miles,High School,Management,F,217,0,M,3,1,Europe,4,90000,,,,,,,,,,,,,,,
67,5-10 Miles,Partial High School,Skilled Manual,M,187,0,M,2,0,Europe,5,80000,,,,,,,,,,,,,,,
68,5-10 Miles,Partial High School,Skilled Manual,F,192,0,M,2,0,Europe,5,90000,,,,,,,,,,,,,,,
67,10+ Miles,Partial High School,Skilled Manual,M,224,1,M,2,0,Europe,5,90000,,,,,,,,,,,,,,,
39,2-5 Miles,Bachelors,Professional,F,31,0,S,4,0,Pacific,0,60000,,,,,,,,,,,,,,,
39,10+ Miles,Bachelors,Professional,F,32,1,M,3,0,Pacific,0,70000,,,,,,,,,,,,,,,
41,10+ Miles,Bachelors,Professional,F,15,0,S,3,0,Pacific,0,70000,,,,,,,,,,,,,,,
41,10+ Miles,Bachelors,Professional,F,5,0,S,3,0,Pacific,0,70000,,,,,,,,,,,,,,,
41,10+ Miles,Bachelors,Professional,F,25,1,M,4,0,Pacific,0,70000,,,,,,,,,,,,,,,
40,10+ Miles,Bachelors,Professional,M,35,1,S,3,0,Pacific,0,80000,,,,,,,,,,,,,,,
40,10+ Miles,Bachelors,Professional,M,37,1,M,3,0,Pacific,0,80000,,,,,,,,,,,,,,,
39,0-1 Miles,High School,Management,M,28,1,S,4,5,Pacific,4,130000,,,,,,,,,,,,,,,
40,10+ Miles,Bachelors,Professional,M,10,0,S,4,0,Pacific,0,70000,,,,,,,,,,,,,,,
41,10+ Miles,Bachelors,Professional,F,21,0,S,3,0,Pacific,0,80000,,,,,,,,,,,,,,,
42,10+ Miles,Bachelors,Professional,M,31,0,S,3,0,Pacific,0,80000,,,,,,,,,,,,,,,
41,10+ Miles,Bachelors,Professional,F,35,0,S,3,0,Pacific,0,80000,,,,,,,,,,,,,,,
41,10+ Miles,High School,Management,M,36,1,M,2,5,Pacific,0,100000,,,,,,,,,,,,,,,
41,10+ Miles,Partial High School,Professional,M,17,1,M,4,5,Pacific,5,120000,,,,,,,,,,,,,,,
42,10+ Miles,Bachelors,Professional,F,19,1,M,3,0,Pacific,0,90000,,,,,,,,,,,,,,,
42,10+ Miles,High School,Management,F,16,1,M,2,5,Pacific,0,100000,,,,,,,,,,,,,,,
42,10+ Miles,Bachelors,Professional,F,13,0,S,3,0,Pacific,0,80000,,,,,,,,,,,,,,,
42,10+ Miles,Bachelors,Professional,M,33,0,S,3,0,Pacific,0,90000,,,,,,,,,,,,,,,
43,10+ Miles,Bachelors,Professional,M,6,0,S,3,0,Pacific,0,90000,,,,,,,,,,,,,,,
43,10+ Miles,High School,Management,F,8,1,M,4,5,Pacific,0,110000,,,,,,,,,,,,,,,
43,10+ Miles,High School,Management,F,28,0,M,4,5,Pacific,0,110000,,,,,,,,,,,,,,,
43,10+ Miles,Bachelors,Professional,M,38,1,M,4,0,Pacific,0,90000,,,,,,,,,,,,,,,
44,10+ Miles,Bachelors,Professional,M,23,0,M,4,0,Pacific,0,90000,,,,,,,,,,,,,,,
44,10+ Miles,Partial High School,Management,M,6,1,M,4,5,Pacific,0,150000,,,,,,,,,,,,,,,
45,0-1 Miles,Graduate Degree,Management,M,17,1,M,4,5,Pacific,1,170000,,,,,,,,,,,,,,,
40,1-2 Miles,Bachelors,Skilled Manual,F,278,1,M,0,1,Europe,1,40000,,,,,,,,,,,,,,,
42,1-2 Miles,Partial High School,Manual,M,278,0,S,2,0,Europe,0,10000,,,,,,,,,,,,,,,
41,0-1 Miles,Partial High School,Manual,M,177,0,S,2,0,Europe,0,20000,,,,,,,,,,,,,,,
41,2-5 Miles,Partial College,Clerical,F,207,1,S,1,0,Europe,0,30000,,,,,,,,,,,,,,,
52,5-10 Miles,Bachelors,Professional,M,24,1,S,2,2,Pacific,3,60000,,,,,,,,,,,,,,,
35,1-2 Miles,Partial High School,Manual,F,221,0,S,2,0,Europe,0,20000,,,,,,,,,,,,,,,
35,1-2 Miles,Partial High School,Manual,M,265,1,S,2,0,Europe,0,20000,,,,,,,,,,,,,,,
36,1-2 Miles,High School,Manual,M,251,0,S,1,0,Europe,0,30000,,,,,,,,,,,,,,,
40,1-2 Miles,Bachelors,Skilled Manual,F,241,1,M,0,1,Europe,1,40000,,,,,,,,,,,,,,,
42,1-2 Miles,High School,Manual,M,127,0,S,1,0,Europe,0,30000,,,,,,,,,,,,,,,
42,2-5 Miles,High School,Manual,M,218,0,S,1,0,Europe,0,30000,,,,,,,,,,,,,,,
42,1-2 Miles,Bachelors,Skilled Manual,M,182,1,M,0,1,Europe,1,40000,,,,,,,,,,,,,,,
42,1-2 Miles,Bachelors,Skilled Manual,F,224,1,M,0,1,Europe,1,40000,,,,,,,,,,,,,,,
42,1-2 Miles,Bachelors,Skilled Manual,F,156,1,M,0,1,Europe,1,40000,,,,,,,,,,,,,,,
43,1-2 Miles,High School,Manual,F,272,0,S,1,0,Europe,0,30000,,,,,,,,,,,,,,,
43,0-1 Miles,Bachelors,Skilled Manual,M,199,1,M,1,1,Europe,1,40000,,,,,,,,,,,,,,,
43,0-1 Miles,Partial College,Clerical,M,171,1,S,0,2,Europe,2,40000,,,,,,,,,,,,,,,
43,0-1 Miles,Partial College,Clerical,M,237,0,M,0,2,Europe,2,40000,,,,,,,,,,,,,,,
44,1-2 Miles,Partial High School,Manual,F,117,1,S,2,0,Europe,0,10000,,,,,,,,,,,,,,,
44,1-2 Miles,Partial High School,Manual,F,186,0,S,2,0,Europe,0,10000,,,,,,,,,,,,,,,
43,1-2 Miles,Partial High School,Manual,M,256,1,S,2,0,Europe,0,20000,,,,,,,,,,,,,,,
44,1-2 Miles,Partial High School,Manual,F,262,0,S,2,0,Europe,0,20000,,,,,,,,,,,,,,,
44,0-1 Miles,Partial High School,Manual,M,217,0,S,2,0,Europe,0,20000,,,,,,,,,,,,,,,
44,0-1 Miles,Partial High School,Manual,M,255,0,M,2,0,Europe,0,20000,,,,,,,,,,,,,,,
43,2-5 Miles,High School,Manual,M,115,0,S,1,0,Europe,0,30000,,,,,,,,,,,,,,,
44,1-2 Miles,Partial College,Clerical,F,255,1,S,0,2,Europe,2,40000,,,,,,,,,,,,,,,
45,1-2 Miles,Partial College,Clerical,M,267,1,S,0,2,Europe,2,40000,,,,,,,,,,,,,,,
